code,name,section,enabled,surgical,min_quantity,max_quantity,diagnosis_required,sex,scope,stay,coverage,odontology,priority
784101,REPARACION DE PSEUDOARTROSIS DE CLAVICULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784102,REPARACION DE PSEUDOARTROSIS DE ESCAPULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784103,REPARACION DE PSEUDOARTROSIS DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784104,REPARACION DE PSEUDOARTROSIS DE CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784105,REPARACION DE PSEUDOARTROSIS DE RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784106,REPARACION DE PSEUDOARTROSIS DE HUESOS DEL CARPO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784107,REPARACION DE PSEUDOARTROSIS DE METACARPIANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784108,REPARACION DE PSEUDOARTROSIS DE FALANGES DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784109,REPARACION DE PSEUDOARTROSIS DE SACROILIACA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784110,REPARACION DE PSEUDOARTROSIS DE COLUMNA ANTERIOR DEL ACETABULO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784111,REPARACION DE PSEUDOARTROSIS DE COLUMNA POSTERIOR DEL ACETABULO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784112,REPARACION DE PSEUDOARTROSIS DE PARED POSTERIOR ACETABULO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784113,REPARACION DE PSEUDOARTROSIS DE LAS RAMAS ILIO O ISQUIOPUBICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784114,REPARACION DE PSEUDOARTROSIS DE CUELLO FEMORAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784115,REPARACION DE PSEUDOARTROSIS DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784116,REPARACION DE PSEUDOARTROSIS DE ROTULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784117,REPARACION DE PSEUDOARTROSIS DE TIBIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784118,REPARACION DE PSEUDOARTROSIS DE PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784119,REPARACION DE PSEUDOARTROSIS DE ASTRAGALO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784120,REPARACION DE PSEUDOARTROSIS DE CALCANEO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784121,REPARACION DE PSEUDOARTROSIS DE HUESOS DEL TARSO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784122,REPARACION DE PSEUDOARTROSIS DE METATARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
784123,REPARACION DE PSEUDOARTROSIS DE FALANGES DE PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785100,FIJACION INTERNA SIN REDUCCION DE FRACTURA EN ESCAPULA CLAVICULA O TORAX (COSTILLAS Y ESTERNON) SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785101,"FIJACION INTERNA SIN REDUCCION DE FRACTURA EN ESCAPULA, CLAVICULA O TORAX (COSTILLAS Y ESTERNON)",SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785200,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE HUMERO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785201,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785300,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE RADIO O CUBITO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785301,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE RADIO O CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785400,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE CARPIANOS O METACARPIANOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785401,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE CARPIANOS O METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785500,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE FEMUR SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785501,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785600,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE ROTULA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785601,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE ROTULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785700,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE TIBIA O PERONE SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785800,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE TARSIANOS O METATARSIANOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785801,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE TARSIANOS O METATARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
785900,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE FALANGES DE PIE O DE MANO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
785901,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE FALANGES DE PIE O DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
786001,EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUESO NO ESPECIFICADO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786002,EXTRACCION DE CUERPO EXTRANO EN HUESO NO ESPECIFICADO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786101,EXTRACCION DE DISPOSITIVO IMPLANTADO EN ESCAPULA CLAVICULA O TORAX [COSTILLAS Y ESTERNON],SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786102,EXTRACCION DE CUERPO EXTRANO EN ESCAPULA CLAVICULA O TORAX [COSTILLAS Y ESTERNON] VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786201,EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786202,EXTRACCION DE CUERPO EXTRANO EN HUMERO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786301,EXTRACCION DE DISPOSITIVO IMPLANTADO EN RADIO O CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786302,EXTRACCION DE CUERPO EXTRANO EN RADIO O CUBITO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786401,EXTRACCION DE DISPOSITIVO IMPLANTADO EN CARPIANOS O METACARPIANOS (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786402,EXTRACCION DE CUERPO EXTRANO EN CARPIANOS O METACARPIANOS (UNO O MAS) VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786501,EXTRACCION DE DISPOSITIVO IMPLANTADO EN FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786502,EXTRACCION DE CUERPO EXTRANO EN FEMUR VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786601,EXTRACCION DE DISPOSITIVO IMPLANTADO EN ROTULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786602,EXTRACCION DE CUERPO EXTRANO EN ROTULA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786701,EXTRACCION DE DISPOSITIVO IMPLANTADO EN TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786702,EXTRACCION DE CUERPO EXTRANO EN TIBIA O PERONE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786801,EXTRACCION DE DISPOSITIVO IMPLANTADO EN TARSIANOS O METATARSIANOS (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786802,EXTRACCION DE CUERPO EXTRANO EN TARSIANOS O METATARSIANOS (UNO O MAS) VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786901,EXTRACCION DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786902,EXTRACCION DE CUERPO EXTRANO EN FALANGES (UNO O MAS) DE MANO VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786910,EXTRACCION DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786911,EXTRACCION DE CUERPO EXTRANO EN FALANGES (UNO O MAS) DE PIE VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786920,EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUESOS PELVIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786921,EXTRACCION DE CUERPO EXTRANO EN HUESOS PELVIANOS VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786930,EXTRACCION DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL VIA ANTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786931,EXTRACCION DE CUERPO EXTRANO EN COLUMNA VERTEBRAL VIA ANTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786932,EXTRACCION DE CUERPO EXTRANO EN COLUMNA VERTEBRAL VIA LATERAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
786935,EXTRACCION DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL VIA POSTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
786936,EXTRACCION DE CUERPO EXTRANO EN COLUMNA VERTEBRAL VIA POSTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787100,OSTEOCLASTIA DE ESCAPULA CLAVICULA O TORAX [COSTILLAS Y ESTERNON] SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787101,"OSTEOCLASTIA DE ESCAPULA, CLAVICULA O TORAX (COSTILLAS Y ESTERNON)",SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787200,OSTEOCLASTIA DE HUMERO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787201,OSTEOCLASTIA DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787300,OSTEOCLASTIA DE RADIO O CUBITO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787301,OSTEOCLASTIA DE RADIO O CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787400,OSTEOCLASTIA DE CARPIANOS O METACARPIANOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787401,OSTEOCLASTIA DE CARPIANOS O METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787500,OSTEOCLASTIA DE FEMUR SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787501,OSTEOCLASTIA DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787600,OSTEOCLASTIA DE ROTULA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787601,OSTEOCLASTIA DE ROTULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787700,OSTEOCLASTIA DE TIBIA O PERONE SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787701,OSTEOCLASTIA DE TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787800,OSTEOCLASTIA DE TARSIANOS O METATARSIANOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787801,OSTEOCLASTIA DE TARSIANOS O METATARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
787901,OSTEOCLASTIA DE FALANGES (UNO O MAS) DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
787902,OSTEOCLASTIA DE FALANGES (UNO O MAS) DE PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789200,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE HUMERO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789201,INSERCION DE ESTIMULADOR DEL CRECIMIENTO OSEO DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789301,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789302,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789303,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE RADIO Y CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789401,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE CARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789402,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789403,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE CARPIANOS Y METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789500,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE FEMUR SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789501,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
789701,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789702,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE TIBIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789703,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE TIBIA Y PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789801,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE TARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789802,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE METATARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789803,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE TARSIANOS Y METATARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789901,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE FALANGES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
789920,INSERCION DE ESTIMULADOR DE CRECIMIENTO OSEO DE HUESOS PELVIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790100,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE ESCAPULA CLAVICULA O TORAX (COSTILLAS O ESTERNON) SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790101,"REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE ESCAPULA, CLAVICULA O TORAX (COSTILLAS O ESTERNON)",SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
790200,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE HUMERO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790201,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
790300,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE CUBITO O RADIO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790301,REDUCCION CERRADA SIN FIJACION DE FRACTURA DE RADIO Y CUBITO [RADIOCUBITAL PROXIMAL O DISTAL DE COLLES O SMITH],SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790302,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE CUBITO O RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
790401,REDUCCION CERRADA DE FRACTURA SIN FIJACION DE FRACTURA DE HUESOS DEL CARPO (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790402,REDUCCION CERRADA DE FRACTURA SIN FIJACION DE FRACTURA DE METACARPIANOS (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790500,REDUCCION CERRADA DE FRACTURADE FEMUR SIN FIJACION INTERNA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790501,REDUCCION CERRADA DE FRACTURA DE FEMUR SIN FIJACION INTERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
790600,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE ROTULA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790601,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE ROTULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
790701,REDUCCION CERRADA SIN FIJACION INTERNA DE FRACTURA DE TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790702,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FRACTURA DE TIBIA Y PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790703,REDUCCION CERRADA DE FRACTURA DE TIBIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790704,REDUCCION CERRADA DE FRACTURA DE PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790800,REDUCCION CERRADA SIN FIJACION INTERNA FRACTURA TARSO O METATARSO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790801,REDUCCION CERRADA SIN FIJACION INTERNA FRACTURA TARSO O METATARSO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790901,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FALANGES DE MANO (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790902,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FALANGES DE PIE (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790920,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FRACTURA DE HUESOS PELVIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790930,REDUCCION CERRADA DE FRACTURA CERVICAL E INMOVILIZACION CON HALOYESO O HALOCHAQUETA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790931,REDUCCION CERRADA DE FRACTURA DE COLUMNA CERVICAL E INMOVILIZACION CON THOMAS PHILADELPHIA U OTROS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790932,REDUCCION CERRADA DE FRACTURA COLUMNA VERTEBRAL [DORSAL O LUMBAR] E INMOVILIZACION,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
790933,REDUCCION CERRADA O MANIPULACION DE FRACTURA DE SACRO O COCCIX,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791100,REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE ESCAPULA CLAVICULA O TORAX (COSTILLAS Y ESTERNON) SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791101,REDUCCION INDIRECTA DE FRACTURA CON FIJACION INTERNA DE ESCAPULA CLAVICULA O TORAX (COSTILLAS Y ESTERNON),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791102,REDUCCION INDIRECTA DE FRACTURA CON FIJACION INTERNA DE LESIONES INTRAARTICULARES DE HOMBRO VIA ARTROSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791201,REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE HUMERO (EPIFISIS O DIAFISIS) PERCUTANEA CON PINES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791301,REDUCCION CERRADA DE FRACTURA DE CUBITO O RADIO (COLLES OTROS) CON FIJACION PERCUTANEA CON PINES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791302,REDUCCION INDIRECTA DE FRACTURA DE CUBITO Y RADIO CON FIJACION,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791401,FIJACION INTERNA DE FRACTURA E INESTABILIDAD DE MUNECA POR ARTROSCOPIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791402,REDUCCION CERRADA DE FRACTURA DE METACARPIANOS Y FIJACION PERCUTANEA CON PINES (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
791403,REDUCCION DE FRACTURA DE HUESOS DE CARPO Y FIJACION PERCUTANEA CON PINES (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
